epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
82,5038.63,1.52675,1.23344,1.089,0.4367,0.36427,0.35629,0.21012,1.44059,1.14068,1.06668,0.0059905,0.0059905,0.0059905
83,5098.49,1.52805,1.2338,1.09124,0.43804,0.36283,0.3588,0.21105,1.43958,1.13778,1.06601,0.005941,0.005941,0.005941
84,5157.88,1.51487,1.22092,1.08412,0.44424,0.36285,0.35901,0.21159,1.43695,1.13712,1.06549,0.0058915,0.0058915,0.0058915
85,5218.47,1.52033,1.22112,1.08407,0.44308,0.36507,0.35807,0.21127,1.43516,1.13571,1.06454,0.005842,0.005842,0.005842
86,5277.98,1.52062,1.22539,1.08674,0.44663,0.36687,0.36086,0.21218,1.43554,1.13373,1.06455,0.0057925,0.0057925,0.0057925
87,5337.78,1.52889,1.22545,1.0861,0.44274,0.36747,0.36043,0.2128,1.43283,1.1333,1.06273,0.005743,0.005743,0.005743
88,5397.39,1.51136,1.21134,1.0839,0.44777,0.36317,0.36213,0.21377,1.43222,1.13134,1.06271,0.0056935,0.0056935,0.0056935
89,5457.47,1.51981,1.2147,1.08156,0.45362,0.36402,0.3625,0.21391,1.43227,1.13087,1.06269,0.005644,0.005644,0.005644
90,5517.32,1.5202,1.21387,1.08096,0.44649,0.36846,0.36185,0.21333,1.43118,1.1324,1.06164,0.0055945,0.0055945,0.0055945
91,5577.59,1.51213,1.2104,1.08196,0.44446,0.36668,0.36242,0.21326,1.4309,1.13195,1.06073,0.005545,0.005545,0.005545
92,5636.92,1.51004,1.20277,1.08173,0.44867,0.3693,0.36342,0.2135,1.43126,1.12955,1.06164,0.0054955,0.0054955,0.0054955
93,5696.82,1.51758,1.20489,1.07955,0.45618,0.3637,0.36244,0.21348,1.43107,1.12905,1.06101,0.005446,0.005446,0.005446
94,5756.91,1.51519,1.21314,1.08112,0.4466,0.36885,0.36322,0.21394,1.42912,1.12837,1.06033,0.0053965,0.0053965,0.0053965
95,5816.96,1.51194,1.20964,1.07984,0.45108,0.36848,0.36403,0.21504,1.42798,1.12761,1.05931,0.005347,0.005347,0.005347
96,5876.86,1.5062,1.20728,1.078,0.45108,0.36773,0.36422,0.21466,1.42833,1.12549,1.05989,0.0052975,0.0052975,0.0052975
97,5936.05,1.49912,1.19934,1.0774,0.45769,0.36734,0.36513,0.21545,1.42798,1.12406,1.05964,0.005248,0.005248,0.005248
98,5995.84,1.50387,1.19721,1.07369,0.46102,0.36666,0.36558,0.21486,1.42943,1.12345,1.05966,0.0051985,0.0051985,0.0051985
99,6054.74,1.50079,1.19638,1.07584,0.46289,0.3673,0.36581,0.21516,1.42917,1.12358,1.05897,0.005149,0.005149,0.005149
100,6114.05,1.50303,1.20097,1.07508,0.46043,0.36733,0.3662,0.21546,1.42751,1.12187,1.05814,0.0050995,0.0050995,0.0050995
101,6173.29,1.49834,1.19091,1.07526,0.45944,0.36911,0.36702,0.21644,1.427,1.12134,1.05793,0.00505,0.00505,0.00505
102,6232.47,1.50601,1.20015,1.07062,0.4554,0.36939,0.36727,0.21671,1.42668,1.12189,1.05746,0.0050005,0.0050005,0.0050005
103,6292.5,1.50267,1.19839,1.07525,0.45612,0.37218,0.36807,0.21721,1.42599,1.12151,1.05705,0.004951,0.004951,0.004951
104,6352.46,1.49823,1.19412,1.07424,0.46062,0.36926,0.36928,0.2181,1.42433,1.11954,1.05623,0.0049015,0.0049015,0.0049015
105,6412.29,1.50215,1.19261,1.072,0.45949,0.37146,0.37045,0.21826,1.42362,1.11862,1.05587,0.004852,0.004852,0.004852
106,6472.51,1.50443,1.19562,1.07474,0.4634,0.36922,0.36945,0.21754,1.42312,1.11714,1.05558,0.0048025,0.0048025,0.0048025
107,6532.24,1.49924,1.18613,1.07073,0.46487,0.36695,0.36954,0.21823,1.42215,1.11573,1.05484,0.004753,0.004753,0.004753
108,6591.98,1.51091,1.19189,1.07074,0.46361,0.36968,0.36982,0.21802,1.42236,1.11588,1.05467,0.0047035,0.0047035,0.0047035
109,6651.13,1.49702,1.18151,1.06864,0.46394,0.37107,0.36979,0.21786,1.42167,1.11516,1.05428,0.004654,0.004654,0.004654
110,6711.04,1.5038,1.18346,1.06927,0.46045,0.37418,0.36973,0.21844,1.4218,1.11487,1.054,0.0046045,0.0046045,0.0046045
111,6769.96,1.50099,1.18699,1.07241,0.46372,0.37375,0.37047,0.21913,1.4212,1.11408,1.05366,0.004555,0.004555,0.004555
112,6828.85,1.49425,1.1801,1.06947,0.46587,0.37386,0.3708,0.21892,1.42058,1.11319,1.05342,0.0045055,0.0045055,0.0045055
113,6887.86,1.48992,1.17613,1.06762,0.47057,0.37299,0.37079,0.21944,1.41987,1.11249,1.05339,0.004456,0.004456,0.004456
114,6947.13,1.49199,1.17974,1.06678,0.46782,0.37297,0.37054,0.21945,1.41937,1.11176,1.05284,0.0044065,0.0044065,0.0044065
115,7006.69,1.49584,1.18219,1.07194,0.46828,0.37261,0.37139,0.22041,1.41853,1.1108,1.05233,0.004357,0.004357,0.004357
116,7066.84,1.50364,1.18226,1.07153,0.47018,0.37022,0.37297,0.22074,1.41829,1.11006,1.05213,0.0043075,0.0043075,0.0043075
117,7126.54,1.48805,1.17477,1.06726,0.46964,0.37041,0.37228,0.21983,1.41772,1.10933,1.05182,0.004258,0.004258,0.004258
118,7185.8,1.48007,1.16863,1.06287,0.47239,0.36991,0.3731,0.22076,1.41754,1.109,1.05181,0.0042085,0.0042085,0.0042085
119,7245.35,1.48921,1.17339,1.06835,0.47464,0.36973,0.37375,0.22081,1.41697,1.10819,1.05141,0.004159,0.004159,0.004159
120,7305.39,1.48282,1.1715,1.06195,0.47108,0.37135,0.37449,0.22159,1.4165,1.10761,1.05106,0.0041095,0.0041095,0.0041095
121,7365.6,1.49237,1.17628,1.06464,0.47088,0.37335,0.37421,0.22169,1.41643,1.10733,1.05067,0.00406,0.00406,0.00406
122,7425.42,1.48608,1.16634,1.06593,0.4706,0.37319,0.37445,0.2217,1.41647,1.10707,1.05057,0.0040105,0.0040105,0.0040105
123,7484.46,1.48372,1.16398,1.06606,0.47438,0.37166,0.37508,0.22149,1.41609,1.10664,1.05023,0.003961,0.003961,0.003961
124,7544,1.48172,1.16856,1.06889,0.47249,0.37299,0.37494,0.22173,1.41546,1.106,1.04984,0.0039115,0.0039115,0.0039115
125,7604.02,1.48101,1.16868,1.06138,0.47565,0.37079,0.37514,0.22214,1.415,1.10514,1.04953,0.003862,0.003862,0.003862
126,7663.2,1.4823,1.16581,1.06288,0.47692,0.37255,0.37589,0.22228,1.41487,1.10479,1.04941,0.0038125,0.0038125,0.0038125
127,7722.27,1.48116,1.15922,1.06497,0.47544,0.3737,0.37586,0.22255,1.4148,1.10481,1.04934,0.003763,0.003763,0.003763
128,7782.29,1.48589,1.16997,1.06038,0.4754,0.37555,0.37628,0.22273,1.41427,1.10466,1.04903,0.0037135,0.0037135,0.0037135
129,7842.18,1.49311,1.1669,1.06009,0.48066,0.37278,0.37671,0.22305,1.41385,1.10425,1.04876,0.003664,0.003664,0.003664
130,7900.68,1.48154,1.1597,1.05721,0.47817,0.37465,0.37707,0.22301,1.41388,1.10365,1.04878,0.0036145,0.0036145,0.0036145
131,7960.62,1.4743,1.15659,1.06364,0.47514,0.3741,0.37679,0.22275,1.41391,1.10332,1.04865,0.003565,0.003565,0.003565
132,8020.96,1.47705,1.15073,1.05948,0.47636,0.37464,0.37664,0.2231,1.41352,1.10256,1.04837,0.0035155,0.0035155,0.0035155
133,8080.29,1.47387,1.14944,1.06094,0.48114,0.37212,0.37645,0.22283,1.41313,1.10228,1.04818,0.003466,0.003466,0.003466
134,8139.48,1.4789,1.15593,1.06241,0.48035,0.37255,0.37676,0.22325,1.41303,1.10211,1.04809,0.0034165,0.0034165,0.0034165
135,8199.12,1.48221,1.15853,1.05891,0.48117,0.37252,0.37714,0.223,1.41317,1.10152,1.0479,0.003367,0.003367,0.003367
136,8258.97,1.48067,1.16251,1.06362,0.48389,0.37346,0.37775,0.22353,1.41279,1.10114,1.04759,0.0033175,0.0033175,0.0033175
137,8318.42,1.47834,1.15055,1.05924,0.48302,0.37418,0.37802,0.22374,1.41286,1.10113,1.04757,0.003268,0.003268,0.003268
138,8378.39,1.47617,1.15247,1.0586,0.47762,0.37611,0.37788,0.22359,1.4127,1.10075,1.04754,0.0032185,0.0032185,0.0032185
139,8437.86,1.47417,1.15035,1.05898,0.48141,0.37476,0.37844,0.22382,1.4124,1.10075,1.04736,0.003169,0.003169,0.003169
140,8497.63,1.47493,1.1518,1.06138,0.48224,0.37508,0.37878,0.22392,1.41242,1.1001,1.04721,0.0031195,0.0031195,0.0031195
141,8557.49,1.46934,1.14508,1.0576,0.48328,0.37373,0.37874,0.2236,1.41236,1.09996,1.04711,0.00307,0.00307,0.00307
142,8617.34,1.46971,1.14764,1.05965,0.48348,0.37285,0.37851,0.22372,1.41207,1.09958,1.0469,0.0030205,0.0030205,0.0030205
143,8677.04,1.46913,1.14532,1.06152,0.4844,0.37219,0.3789,0.22396,1.41185,1.09938,1.04676,0.002971,0.002971,0.002971
144,8736.82,1.46191,1.13993,1.05348,0.48604,0.37145,0.37861,0.2239,1.41159,1.09905,1.04655,0.0029215,0.0029215,0.0029215
145,8796.21,1.46511,1.13996,1.05311,0.48485,0.37149,0.3788,0.22401,1.41164,1.09886,1.04651,0.002872,0.002872,0.002872
146,8855.88,1.46234,1.13651,1.0513,0.48534,0.37237,0.3793,0.22424,1.41129,1.09883,1.04636,0.0028225,0.0028225,0.0028225
147,8916.11,1.46528,1.13658,1.05479,0.48562,0.37221,0.37942,0.22421,1.41116,1.0984,1.04624,0.002773,0.002773,0.002773
148,8975.42,1.468,1.1375,1.05278,0.48735,0.36967,0.37909,0.22423,1.41075,1.09809,1.04601,0.0027235,0.0027235,0.0027235
149,9034.62,1.45597,1.12987,1.05162,0.48648,0.37128,0.37938,0.22427,1.41082,1.09783,1.04604,0.002674,0.002674,0.002674
150,9094.11,1.468,1.14142,1.05362,0.48703,0.3708,0.37929,0.22424,1.41073,1.09763,1.04596,0.0026245,0.0026245,0.0026245
151,9153.48,1.46019,1.13518,1.05123,0.48871,0.36999,0.37914,0.2245,1.41064,1.09735,1.0459,0.002575,0.002575,0.002575
152,9213.19,1.47695,1.14727,1.05716,0.48667,0.37169,0.37935,0.22452,1.41036,1.09672,1.04573,0.0025255,0.0025255,0.0025255
153,9273.28,1.46666,1.13785,1.05639,0.48765,0.37251,0.37992,0.22499,1.41045,1.09674,1.04571,0.002476,0.002476,0.002476
154,9333.58,1.47657,1.14167,1.05622,0.48476,0.37341,0.38004,0.22513,1.41013,1.0965,1.04559,0.0024265,0.0024265,0.0024265
155,9393.29,1.46434,1.13541,1.05436,0.48384,0.37325,0.37973,0.2249,1.40998,1.09613,1.04545,0.002377,0.002377,0.002377
156,9453.7,1.46864,1.13887,1.05399,0.48696,0.37289,0.38012,0.22499,1.40993,1.09626,1.04539,0.0023275,0.0023275,0.0023275
157,9513.65,1.4568,1.1229,1.04825,0.48622,0.37409,0.37996,0.22494,1.40983,1.096,1.04529,0.002278,0.002278,0.002278
158,9573.45,1.45579,1.12618,1.0516,0.48569,0.37445,0.38022,0.22492,1.40962,1.09571,1.04514,0.0022285,0.0022285,0.0022285
159,9633.35,1.4581,1.12685,1.0547,0.48352,0.37532,0.38029,0.22521,1.40948,1.09529,1.04508,0.002179,0.002179,0.002179
160,9692.41,1.44948,1.11837,1.04679,0.48354,0.37588,0.38028,0.22517,1.4094,1.0951,1.04506,0.0021295,0.0021295,0.0021295
