epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
98,11318.9,1.22805,0.82317,1.01699,0.61351,0.49197,0.52621,0.32656,1.24619,0.87443,1.03149,0.0051985,0.0051985,0.0051985
99,11434.3,1.22831,0.82354,1.01908,0.6163,0.4925,0.52722,0.32687,1.24708,0.87451,1.03151,0.005149,0.005149,0.005149
100,11549.6,1.22912,0.82546,1.01675,0.62114,0.49122,0.52707,0.32712,1.24746,0.874,1.03095,0.0050995,0.0050995,0.0050995
101,11664.5,1.22386,0.81804,1.01648,0.61325,0.49359,0.52707,0.32752,1.24524,0.87242,1.02982,0.00505,0.00505,0.00505
102,11779.3,1.23025,0.82473,1.01239,0.61168,0.49696,0.52808,0.3286,1.24446,0.87107,1.02958,0.0050005,0.0050005,0.0050005
103,11894.1,1.22322,0.82008,1.01493,0.60864,0.49731,0.52818,0.32788,1.2458,0.87022,1.03004,0.004951,0.004951,0.004951
104,12007.4,1.21807,0.81368,1.01451,0.61402,0.49691,0.52808,0.3279,1.24599,0.86963,1.03014,0.0049015,0.0049015,0.0049015
105,12120.8,1.22632,0.81849,1.01256,0.61033,0.49741,0.52741,0.32741,1.24622,0.8695,1.0298,0.004852,0.004852,0.004852
106,12234.4,1.22551,0.81915,1.01419,0.60939,0.49819,0.52733,0.32792,1.24522,0.86903,1.02928,0.0048025,0.0048025,0.0048025
107,12348,1.22234,0.80862,1.01188,0.60848,0.49755,0.52653,0.32752,1.24511,0.86977,1.02893,0.004753,0.004753,0.004753
108,12461.3,1.22859,0.81002,1.01043,0.61546,0.49622,0.52664,0.32769,1.24432,0.86919,1.0286,0.0047035,0.0047035,0.0047035
109,12574.6,1.21949,0.80391,1.00929,0.61904,0.49277,0.52782,0.32808,1.24526,0.86918,1.02857,0.004654,0.004654,0.004654
110,12688,1.22258,0.80473,1.00873,0.6082,0.49712,0.52816,0.32819,1.24497,0.86886,1.02814,0.0046045,0.0046045,0.0046045
111,12801.5,1.22182,0.80356,1.01227,0.60634,0.49722,0.52689,0.32734,1.24384,0.86796,1.02787,0.004555,0.004555,0.004555
