epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
146,1609.67,0.6507,0.30526,0.83118,0.96491,0.91383,0.96234,0.67197,1.10147,0.5094,0.95055,0.0028225,0.0028225,0.0028225
147,1620.32,0.64935,0.30317,0.83638,0.96259,0.91019,0.95983,0.67685,1.083,0.50654,0.945,0.002773,0.002773,0.002773
148,1631.79,0.64846,0.30286,0.83444,0.96434,0.91389,0.96125,0.6753,1.09665,0.51003,0.94949,0.0027235,0.0027235,0.0027235
149,1642.44,0.64369,0.30132,0.83201,0.96447,0.91118,0.9604,0.67341,1.10127,0.50589,0.95097,0.002674,0.002674,0.002674
150,1652.96,0.64263,0.30013,0.83235,0.96409,0.91141,0.96119,0.666,1.12194,0.51545,0.95526,0.0026245,0.0026245,0.0026245
151,1663.67,0.63713,0.30049,0.8311,0.96346,0.90842,0.9592,0.66711,1.12005,0.51341,0.95342,0.002575,0.002575,0.002575
152,1674.17,0.64081,0.30031,0.83355,0.96388,0.9104,0.96053,0.66681,1.11347,0.51228,0.95731,0.0025255,0.0025255,0.0025255
153,1684.71,0.6455,0.30117,0.83365,0.96143,0.91267,0.96104,0.67134,1.10493,0.50822,0.94898,0.002476,0.002476,0.002476
154,1695.16,0.64511,0.30053,0.83312,0.96083,0.90834,0.96012,0.66587,1.12427,0.51652,0.95633,0.0024265,0.0024265,0.0024265
155,1705.67,0.64297,0.29975,0.83382,0.96288,0.91375,0.96103,0.66608,1.11508,0.51116,0.95625,0.002377,0.002377,0.002377
156,1716.2,0.6387,0.29738,0.83324,0.96252,0.90729,0.9572,0.6652,1.12037,0.50877,0.95825,0.0023275,0.0023275,0.0023275
157,1726.62,0.645,0.3017,0.83057,0.96438,0.90964,0.95963,0.67331,1.0933,0.50683,0.95119,0.002278,0.002278,0.002278
158,1737.19,0.6407,0.29787,0.83321,0.96245,0.91514,0.96164,0.67649,1.0919,0.50152,0.94889,0.0022285,0.0022285,0.0022285
159,1747.79,0.64201,0.29856,0.83217,0.96358,0.91346,0.96091,0.66355,1.12805,0.50914,0.96107,0.002179,0.002179,0.002179
160,1758.35,0.6334,0.29573,0.82906,0.96362,0.91567,0.96185,0.67123,1.10733,0.5043,0.95299,0.0021295,0.0021295,0.0021295
161,1769,0.63612,0.29642,0.83275,0.96381,0.91796,0.96316,0.67668,1.09158,0.49801,0.94804,0.00208,0.00208,0.00208
162,1780.87,0.63665,0.29606,0.83122,0.96464,0.91504,0.96152,0.67043,1.11114,0.50823,0.95445,0.0020305,0.0020305,0.0020305
163,1791.65,0.6464,0.30051,0.83137,0.96362,0.91286,0.96106,0.6715,1.10285,0.50588,0.95252,0.001981,0.001981,0.001981
164,1802.15,0.634,0.29554,0.82958,0.96453,0.91749,0.96535,0.67826,1.08723,0.49964,0.94493,0.0019315,0.0019315,0.0019315
165,1813.66,0.63111,0.29381,0.8303,0.9609,0.91488,0.96207,0.67623,1.08382,0.5055,0.94457,0.001882,0.001882,0.001882
166,1824.11,0.63977,0.29665,0.83301,0.96672,0.91058,0.96194,0.68656,1.05846,0.49448,0.93851,0.0018325,0.0018325,0.0018325
167,1835.6,0.62782,0.2916,0.83134,0.96547,0.92064,0.96644,0.66641,1.12304,0.50922,0.95792,0.001783,0.001783,0.001783
168,1846.14,0.62843,0.29292,0.83209,0.96283,0.91789,0.96474,0.67714,1.08715,0.50222,0.94674,0.0017335,0.0017335,0.0017335
169,1856.87,0.6329,0.29464,0.83056,0.96887,0.91688,0.965,0.67852,1.09088,0.50111,0.94732,0.001684,0.001684,0.001684
170,1867.38,0.63314,0.29221,0.83102,0.96515,0.91663,0.9637,0.67835,1.08346,0.49939,0.94635,0.0016345,0.0016345,0.0016345
171,1878.09,0.62717,0.29057,0.83303,0.9642,0.91436,0.96196,0.66825,1.1176,0.51365,0.96121,0.001585,0.001585,0.001585
172,1888.65,0.62866,0.29289,0.83099,0.96773,0.91695,0.96409,0.67538,1.10058,0.50074,0.94939,0.0015355,0.0015355,0.0015355
173,1899.29,0.63035,0.29265,0.83085,0.96487,0.91547,0.96181,0.67335,1.09691,0.50067,0.9501,0.001486,0.001486,0.001486
174,1909.66,0.62813,0.2935,0.82898,0.96535,0.91737,0.9635,0.67439,1.10057,0.50087,0.95122,0.0014365,0.0014365,0.0014365
175,1920.24,0.62897,0.293,0.82808,0.96529,0.91461,0.96345,0.67258,1.10488,0.50471,0.95303,0.001387,0.001387,0.001387
176,1930.68,0.62533,0.29056,0.82934,0.96395,0.91427,0.96295,0.67192,1.10395,0.50246,0.95445,0.0013375,0.0013375,0.0013375
177,1941.22,0.62195,0.29045,0.82783,0.96591,0.91754,0.96513,0.66933,1.12305,0.50575,0.96167,0.001288,0.001288,0.001288
178,1951.76,0.62231,0.29069,0.83316,0.96343,0.91271,0.96187,0.66118,1.13384,0.51562,0.96582,0.0012385,0.0012385,0.0012385
179,1962.31,0.62806,0.29145,0.82776,0.96669,0.91987,0.96557,0.66974,1.11611,0.50202,0.95542,0.001189,0.001189,0.001189
180,1973.01,0.62014,0.28795,0.82719,0.96714,0.91707,0.96417,0.67483,1.09824,0.4972,0.95112,0.0011395,0.0011395,0.0011395
181,1983.78,0.62246,0.28938,0.82959,0.9658,0.91548,0.96339,0.67834,1.08741,0.49664,0.95011,0.00109,0.00109,0.00109
182,1994.51,0.62805,0.29155,0.82858,0.96674,0.9174,0.96445,0.67377,1.09682,0.50216,0.94953,0.0010405,0.0010405,0.0010405
183,2005.21,0.62226,0.28879,0.82811,0.96742,0.91641,0.96402,0.67248,1.0969,0.49935,0.95086,0.000991,0.000991,0.000991
184,2015.95,0.62439,0.28978,0.82923,0.96783,0.91789,0.9647,0.67735,1.09239,0.49218,0.94895,0.0009415,0.0009415,0.0009415
185,2026.65,0.61834,0.2871,0.82827,0.96825,0.91958,0.96574,0.67089,1.10878,0.50265,0.95394,0.000892,0.000892,0.000892
