epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
90,786.445,0.7447,0.36215,0.85865,0.95367,0.89541,0.95665,0.6554,1.15646,0.57096,0.95886,0.0055945,0.0055945,0.0055945
91,794.115,0.74205,0.36154,0.85456,0.94716,0.89596,0.95422,0.64303,1.18998,0.58667,0.97088,0.005545,0.005545,0.005545
92,800.788,0.7441,0.36306,0.85695,0.9544,0.89767,0.9564,0.63081,1.25112,0.59386,0.99311,0.0054955,0.0054955,0.0054955
93,809.399,0.74744,0.3621,0.85349,0.9587,0.90023,0.95864,0.65775,1.14838,0.57189,0.95556,0.005446,0.005446,0.005446
94,818.556,0.74606,0.35986,0.85532,0.95244,0.89885,0.95739,0.65538,1.16808,0.57537,0.96205,0.0053965,0.0053965,0.0053965
95,829.525,0.74515,0.35967,0.85335,0.95319,0.89944,0.95579,0.64542,1.18684,0.5844,0.96903,0.005347,0.005347,0.005347
96,839.909,0.74371,0.36078,0.85297,0.95581,0.89882,0.95876,0.66035,1.15532,0.56396,0.96571,0.0052975,0.0052975,0.0052975
97,850.403,0.73326,0.35753,0.8555,0.95877,0.90044,0.95887,0.65279,1.16153,0.56581,0.96388,0.005248,0.005248,0.005248
98,862.224,0.7434,0.36119,0.85318,0.95956,0.90061,0.95862,0.63815,1.21902,0.57876,0.97829,0.0051985,0.0051985,0.0051985
99,871.582,0.73906,0.35912,0.85435,0.95006,0.89033,0.95362,0.6465,1.19138,0.58507,0.97081,0.005149,0.005149,0.005149
100,881.909,0.72652,0.35557,0.85414,0.95103,0.89764,0.9559,0.64034,1.19716,0.58646,0.96831,0.0050995,0.0050995,0.0050995
101,890.753,0.73686,0.35742,0.85303,0.94797,0.89402,0.95401,0.63835,1.20001,0.58944,0.97323,0.00505,0.00505,0.00505
102,900.017,0.73439,0.35625,0.85502,0.9566,0.89937,0.95915,0.65001,1.17795,0.57296,0.96491,0.0050005,0.0050005,0.0050005
103,911.469,0.73227,0.35431,0.85244,0.95483,0.9052,0.95883,0.64571,1.19082,0.57879,0.96887,0.004951,0.004951,0.004951
104,920.206,0.73241,0.35284,0.85255,0.95241,0.90021,0.95822,0.63838,1.21664,0.5843,0.97815,0.0049015,0.0049015,0.0049015
105,930.3,0.73399,0.35366,0.85105,0.95398,0.89691,0.95805,0.64366,1.20077,0.58003,0.96823,0.004852,0.004852,0.004852
106,939.018,0.72542,0.34986,0.85135,0.95583,0.89572,0.9583,0.65733,1.16598,0.57134,0.96395,0.0048025,0.0048025,0.0048025
107,947.528,0.73212,0.35389,0.85138,0.95283,0.89979,0.95796,0.65812,1.15892,0.56399,0.96319,0.004753,0.004753,0.004753
